# Every item id core-es has ever issued. Generated by scripts/build-dataset.ts.
# A row that goes away keeps its id here as `retired`, so it is never reissued.
# Columns: id	kind	status	text — text is a reminder, the id is the identity.
001423	sentence	active	Entonces vamos mañana, ¿vale?
001424	sentence	active	Vale. ¿A las diez, entonces?
001425	sentence	active	A las diez. Ahora estoy seguro.
001426	sentence	active	El año pasado cambié de piso.
001427	sentence	active	El comedor estaba vacío y no tenía lámpara.
001428	sentence	active	Las paredes eran blancas y el suelo era de madera.
001429	sentence	active	Compré un espejo muy grande y un armario para la ropa.
001430	sentence	active	Puse el espejo al lado de la ventana.
001431	sentence	active	Mi vecino me ayudó con el armario.
001432	sentence	active	Terminamos muy tarde, pero el sitio me gustó mucho.
001433	sentence	active	Ahora el comedor está lleno de cosas mías.
001434	sentence	active	Ayer estuve en el mercado muy temprano.
001435	sentence	active	Compré uvas, fresas y una lechuga.
001436	sentence	active	También necesitaba ajo, cebolla y zanahorias.
001437	sentence	active	El aceite estaba muy caro esta semana.
001438	sentence	active	En la panadería me recomendaron el pan de hoy.
001439	sentence	active	Volví a casa con dos cajas llenas.
001440	sentence	active	Puse la mantequilla y la leche en la nevera.
001441	sentence	active	Preparé una ensalada con lechuga, zanahoria y aceite.
001442	sentence	active	El domingo pasado estuvimos en el campo.
001443	sentence	active	Había muchas nubes por la mañana, pero después salió el sol.
001444	sentence	active	Caminamos por un camino largo hasta un puente.
001445	sentence	active	Al lado del lago había caballos y vacas.
001446	sentence	active	Comimos en el bosque, debajo de un árbol.
001447	sentence	active	Por la noche se veían la luna y muchas estrellas.
001448	sentence	active	No recordaba un domingo tan tranquilo.
001449	sentence	active	Comencé en la empresa nueva en marzo.
001450	sentence	active	Estaba muy nervioso el primer día.
001451	sentence	active	Un empleado me enseñó la oficina.
001452	sentence	active	Mi jefe me explicó el proyecto del equipo.
001453	sentence	active	Trabajé toda la mañana delante de una pantalla.
001454	sentence	active	Nadie me habló del sueldo ese día.
001455	sentence	active	Decidí preguntar el lunes.
001456	sentence	active	La semana pasada me dolía mucho la espalda.
001457	sentence	active	También me dolía el cuello por las mañanas.
001458	sentence	active	Pedí una cita en el centro de salud.
001459	sentence	active	El médico me miró la espalda y el cuello.
001460	sentence	active	Me dijo que era un músculo y nada más.
001461	sentence	active	Me dio unas pastillas para una semana.
001462	sentence	active	Ahora estoy mucho mejor, solo un poco débil.
001463	sentence	active	Cuando era niño, pasaba los veranos en casa de mi abuela.
001464	sentence	active	La casa era vieja y tenía un espejo muy grande en la pared.
001465	sentence	active	En el comedor había una lámpara de madera.
001466	sentence	active	Mi abuela contaba cuentos por la noche.
001467	sentence	active	Mi primo y yo jugábamos en el suelo.
001468	sentence	active	En el baño siempre había jabón y toallas limpias.
001469	sentence	active	No teníamos wifi y no lo necesitábamos.
001470	sentence	active	Nací en esa casa y todavía la recuerdo bien.
001471	sentence	active	El sábado pasado caminamos por el centro.
001472	sentence	active	Empezamos en la plaza, al lado de la iglesia.
001473	sentence	active	El camino hasta el teatro era corto.
001474	sentence	active	Compramos pan en una panadería de la esquina.
001475	sentence	active	Desde el puente se veía toda la ciudad.
001476	sentence	active	Arriba, el teatro estaba demasiado lleno.
001477	sentence	active	Dimos una vuelta alrededor de la plaza y volvimos a casa.
001478	sentence	active	El año pasado estudiaba español dos días por semana.
001479	sentence	active	Éramos ocho alumnos y una profesora muy tranquila.
001480	sentence	active	Ella nos enseñaba una frase nueva cada día.
001481	sentence	active	Yo escribía todas las letras en mi cuaderno.
001482	sentence	active	Los primeros días no comprendía casi nada.
001483	sentence	active	La profesora repetía el ejercicio despacio.
001484	sentence	active	Después de un rato, todo parecía más fácil.
001485	sentence	active	Nunca olvidé esa clase.
001486	sentence	active	Anoche cenamos en un restaurante nuevo.
001487	sentence	active	La camarera nos ofreció una mesa al lado de la ventana.
001488	sentence	active	Sirvieron el arroz muy caliente y estaba delicioso.
001489	sentence	active	Mi hermana es vegetariana y pidió pasta con verduras.
001490	sentence	active	Cada persona tenía dos servilletas.
001491	sentence	active	No me apetecía nada más, solo un café.
001492	sentence	active	Pagamos en efectivo y dejamos propina.
001493	sentence	active	Todo funcionó perfectamente y vamos a volver.
001494	sentence	active	El mes pasado vendí mi guitarra vieja.
001495	sentence	active	La tenía en el armario, en una caja gris.
001496	sentence	active	La ofrecí en una revista de la ciudad.
001497	sentence	active	También lo intenté en el periódico, pero nadie llamó.
001498	sentence	active	Un extranjero la compró el jueves.
001499	sentence	active	Me pagó en efectivo y saqué el dinero del bolso.
001500	sentence	active	La guitarra era mía desde niño y la recuerdo bien.
001501	sentence	active	Anoche no dormí casi nada.
001502	sentence	active	Los vecinos de arriba eran muy ruidosos.
001503	sentence	active	Normalmente son tranquilos, pero anoche no.
001504	sentence	active	Me dolía el estómago y tampoco quería comer.
001505	sentence	active	Bebí demasiado café por la tarde, quizá por eso.
001506	sentence	active	Esta mañana me sentía muy débil.
001507	sentence	active	Dormí toda la tarde y ahora estoy mejor.
001508	sentence	active	Preparé la maleta la noche antes del viaje.
001509	sentence	active	Saqué del armario dos camisas y un cinturón.
001510	sentence	active	Puse seis calcetines, porque nunca son suficientes.
001511	sentence	active	Mi sombrero gris no entraba en la maleta.
001512	sentence	active	Después lo dejé en casa y me llevé el bolso pequeño.
001513	sentence	active	Reservé una habitación doble para dos noches.
001514	sentence	active	Salimos juntos muy temprano y el viaje duró tres horas.
001515	sentence	active	El verano pasado pasamos la frontera en camión.
001516	sentence	active	Mi primo conducía y yo miraba el camino.
001517	sentence	active	Reservamos los billetes una semana antes.
001518	sentence	active	El viaje duró nueve horas y llegamos de noche.
001519	sentence	active	En el hotel había un extranjero que hablaba cuatro idiomas.
001520	sentence	active	Nos mostró un sitio muy tranquilo cerca del lago.
001521	sentence	active	Pagamos todo en efectivo porque no querían tarjeta.
001522	sentence	active	Fue un viaje estupendo y vamos a volver juntos.
001523	sentence	active	La empresa cambió de oficina en septiembre.
001524	sentence	active	Un empleado nos mostró la sala del equipo.
001525	sentence	active	Cada mesa tenía una pantalla grande y una lámpara.
001526	sentence	active	Las paredes eran grises y el suelo de madera.
001527	sentence	active	Mi jefe explicó que el proyecto dependía de dos personas.
001528	sentence	active	Debíamos acabar antes de diciembre.
001529	sentence	active	Nadie habló del sueldo, y eso me pareció normal.
001530	sentence	active	La oficina nueva me gustó, quizá por la luz.
001531	sentence	active	Ayer tuvimos un examen y estaba muy nervioso.
001532	sentence	active	Éramos veinte alumnos en una sala pequeña.
001533	sentence	active	La profesora escribió una frase en la pared.
001534	sentence	active	Yo escribí todas las letras en mi cuaderno.
001535	sentence	active	El primer ejercicio no lo comprendí bien.
001536	sentence	active	Lo intenté otra vez y después me pareció fácil.
001537	sentence	active	Acabé diez minutos antes de la hora.
001538	sentence	active	La profesora nos enseñó las respuestas después.
001539	sentence	active	El viernes cociné para cuatro amigos.
001540	sentence	active	Compré uvas, fresas, lechuga y dos zanahorias.
001541	sentence	active	Preparé la pasta con ajo y mucho aceite.
001542	sentence	active	Una amiga es vegetariana, así que serví dos platos.
001543	sentence	active	Puse una servilleta al lado de cada plato.
001544	sentence	active	Todo estaba delicioso, o eso me dijeron.
001545	sentence	active	Recomendé las fresas con azúcar y se acabaron.
001546	sentence	active	Nadie dejó propina en mi casa, claro.
001547	sentence	active	Cuando entramos, la casa estaba vacía.
001548	sentence	active	Solo había una lámpara vieja en el suelo.
001549	sentence	active	Las paredes estaban feas y la madera muy vieja.
001550	sentence	active	En el baño no había toallas ni jabón.
001551	sentence	active	La nevera estaba abierta y no funcionaba.
001552	sentence	active	Saqué dos bolsas de basura el primer día.
001553	sentence	active	Una silla se cayó cuando la toqué.
001554	sentence	active	Ahora la casa parece otra y pienso en ese día a menudo.
001555	sentence	active	El invierno pasado nevó mucho en el pueblo.
001556	sentence	active	Por la mañana había nubes bajas y mucho frío.
001557	sentence	active	Los caballos y las vacas estaban en la casa de madera.
001558	sentence	active	El camino hasta el puente estaba blanco.
001559	sentence	active	El lago se veía gris desde el bosque.
001560	sentence	active	Por la noche salieron la luna y las estrellas.
001561	sentence	active	Nunca vi un sitio tan tranquilo.
001562	sentence	active	La semana pasada perdí el bolso en el teatro.
001563	sentence	active	Llevaba una revista, las llaves y un cinturón.
001564	sentence	active	Volví a la esquina de la iglesia, pero no estaba.
001565	sentence	active	Olvidé preguntar en la panadería de al lado.
001566	sentence	active	Dos días después recibí un mensaje del teatro.
001567	sentence	active	Descubrí que alguien lo había dejado en una caja.
001568	sentence	active	Me mandaron un mensaje con la dirección.
001569	sentence	active	Estaba todo, hasta los calcetines y el sombrero.
001570	sentence	active	Tenía una cita con el médico el martes por la tarde.
001571	sentence	active	Me dolía el cuello y también el estómago.
001572	sentence	active	Me tocó el músculo del cuello despacio.
001573	sentence	active	Me miró la piel de la espalda muy despacio.
001574	sentence	active	Dijo que era normal y que no era nada.
001575	sentence	active	Me dio unas pastillas y me recomendó dormir más.
001576	sentence	active	El centro sanitario estaba lleno y esperé un rato largo.
001577	sentence	active	Salí más tranquilo, pero todavía un poco débil.
001578	sentence	active	El mes pasado le conté una mentira a mi hermana.
001579	sentence	active	No fue nada grande, pero me sentí mal un rato.
001580	sentence	active	Le dije que no tenía dinero para el viaje.
001581	sentence	active	La verdad era otra y ella lo descubrió.
001582	sentence	active	Me perdonó de una manera muy tranquila.
001583	sentence	active	Me contó que ella hizo algo parecido de niña.
001584	sentence	active	Decidí no olvidar ese día.
001585	sentence	active	Quizá las mentiras pequeñas son más difíciles.
001586	sentence	active	El domingo vimos un partido con los vecinos.
001587	sentence	active	Éramos ocho y estábamos todos juntos en el salón.
001588	sentence	active	Un equipo llevaba camisas azules y el otro blancas.
001589	sentence	active	El partido duró dos horas y fue estupendo.
001590	sentence	active	Los vecinos eran muy ruidosos, pero nadie dijo nada.
001591	sentence	active	Comimos demasiado y bebimos suficiente café.
001592	sentence	active	Al terminar, todos estábamos cansados y contentos.
001593	sentence	active	Normalmente el camión de la basura llega muy temprano.
001594	sentence	active	Pasa por la esquina de la iglesia a las seis.
001595	sentence	active	Esta mañana me despertó porque era muy ruidoso.
001596	sentence	active	Yo vivo arriba y la ventana estaba abierta.
001597	sentence	active	Salí con dos bolsas de basura recién llenas.
001598	sentence	active	El empleado me dijo buenos días y siguió.
001599	sentence	active	Después no pude dormir y preparé el desayuno.
001600	sentence	active	El refrigerador viejo dejó de funcionar en agosto.
001601	sentence	active	Debíamos comprar otro, pero no teníamos suficiente plata.
001602	sentence	active	Vendimos la mesa del comedor a un vecino.
001603	sentence	active	Con eso pagamos casi todo el refrigerador nuevo.
001604	sentence	active	Lo mandaron a casa el martes por la tarde.
001605	sentence	active	Recibimos también dos toallas nuevas.
001606	sentence	active	El wifi no funcionaba ese día y no pude pagar por el móvil.
001607	sentence	active	Ahora la cocina parece otra.
001608	sentence	active	Ayer comimos en el restaurante de la esquina.
001609	sentence	active	La camarera era nueva y estaba un poco nerviosa.
001610	sentence	active	Nos ofreció el menú del día y dos servilletas.
001611	sentence	active	Sirvió la sopa muy despacio y todo estaba normal.
001612	sentence	active	Mi hermano es vegetariano y ella le preparó otro plato.
001613	sentence	active	Esperamos un rato largo, pero no dijimos nada.
001614	sentence	active	Le dejamos una buena propina al salir.
001615	sentence	active	El sábado pasado me caí en el bosque.
001616	sentence	active	Iba en bicicleta por un camino muy malo.
001617	sentence	active	Me dolía la mano y salió un poco de sangre.
001618	sentence	active	También me dolía un músculo de la pierna.
001619	sentence	active	Un hombre con dos caballos me ayudó mucho.
001620	sentence	active	La piel de la mano estaba roja, nada más.
001621	sentence	active	Pedí una cita para el lunes por la mañana.
001622	sentence	active	Por la noche había nubes y no se veían las estrellas.
001623	sentence	active	El verano pasado descubrí un cuaderno de mi abuelo.
001624	sentence	active	Nació en un pueblo pequeño y pobre.
001625	sentence	active	Su letra era grande y muy clara.
001626	sentence	active	En la primera frase contaba un cuento de su madre.
001627	sentence	active	Comenzó a escribir a los diez años.
001628	sentence	active	Mi madre me mostró otros dos cuadernos.
001629	sentence	active	Comprendí mejor de dónde venía mi familia.
001630	sentence	active	Fue lo más humano que leí ese año.
001631	sentence	active	En abril pasamos la frontera en camión.
001632	sentence	active	Mi hermana conducía y yo dormía a su lado.
001633	sentence	active	Reservamos un hotel pequeño para dos noches.
001634	sentence	active	Al llegar dimos una vuelta alrededor de la plaza.
